Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain,lab_host,sample_type,collected_by,Host_disease
SRR22070870,AMPLICON,302,460147132,PRJNA894555,SAMN31494288,Viral,159812363,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051263,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F4.P250,lung homogenate,P41,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:15:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_female4.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070871,AMPLICON,302,61966776,PRJNA894555,SAMN31494252,Viral,21884298,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051262,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.F2.Veh,lung homogenate,P05,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_1.hamster_female2.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070872,AMPLICON,302,510755990,PRJNA894555,SAMN31494287,Viral,186731948,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18051261,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F3.P250,lung homogenate,P40,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_female3.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070873,AMPLICON,302,245798102,PRJNA894555,SAMN31494286,Viral,82282341,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051260,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F2.P250,lung homogenate,P39,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_female2.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070874,AMPLICON,302,9884158,PRJNA894555,SAMN31494285,Viral,3336034,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051259,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F1.P250,lung homogenate,P38,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:13:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_female1.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070875,AMPLICON,302,188775972,PRJNA894555,SAMN31494284,Viral,61818580,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051258,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M5.P250,lung homogenate,P37,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_male5.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070876,AMPLICON,302,201888208,PRJNA894555,SAMN31494283,Viral,66853924,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051257,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M4.P250,lung homogenate,P36,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_male4.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070877,AMPLICON,302,87236928,PRJNA894555,SAMN31494282,Viral,28919850,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051256,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M3.P250,lung homogenate,P35,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_male3.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070878,AMPLICON,302,207396688,PRJNA894555,SAMN31494281,Viral,68569229,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051255,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M2.P250,lung homogenate,P34,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_male2.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070879,AMPLICON,302,201720598,PRJNA894555,SAMN31494280,Viral,66418897,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051254,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M1.P250,lung homogenate,P33,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_male1.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070880,AMPLICON,302,66209876,PRJNA894555,SAMN31494279,Viral,21974557,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051253,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F5.P125,lung homogenate,P32,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_female5.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070881,AMPLICON,302,93611242,PRJNA894555,SAMN31494278,Viral,31431927,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051252,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F4.P125,lung homogenate,P31,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_female4.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070882,AMPLICON,302,82015650,PRJNA894555,SAMN31494251,Viral,28820047,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051251,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.F1.Veh,lung homogenate,P04,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_1.hamster_female1.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070883,AMPLICON,302,447599032,PRJNA894555,SAMN31494277,Viral,162207249,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051250,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F3.P125,lung homogenate,P30,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_female3.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070884,AMPLICON,302,115236556,PRJNA894555,SAMN31494276,Viral,40554061,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051249,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F2.P125,lung homogenate,P29,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_female2.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070885,AMPLICON,302,471585684,PRJNA894555,SAMN31494275,Viral,173643475,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051248,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F1.P125,lung homogenate,P28,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_female1.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070886,AMPLICON,302,126423844,PRJNA894555,SAMN31494274,Viral,44201620,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051247,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M5.P125,lung homogenate,P27,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_male5.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070887,AMPLICON,302,80181604,PRJNA894555,SAMN31494273,Viral,27992155,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051246,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M4.P125,lung homogenate,P26,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_male4.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070888,AMPLICON,302,493617188,PRJNA894555,SAMN31494272,Viral,181427673,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051245,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M3.P125,lung homogenate,P25,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_male3.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070889,AMPLICON,302,211014648,PRJNA894555,SAMN31494271,Viral,73913589,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051244,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M2.P125,lung homogenate,P24,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_male2.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070890,AMPLICON,302,181771384,PRJNA894555,SAMN31494270,Viral,63227151,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051243,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M1.P125,lung homogenate,P23,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_2.hamster_male1.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070891,AMPLICON,302,76037560,PRJNA894555,SAMN31494269,Viral,26656514,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051242,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F5.Veh,lung homogenate,P22,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_female5.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070892,AMPLICON,302,115630968,PRJNA894555,SAMN31494268,Viral,40404017,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051241,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F4.Veh,lung homogenate,P21,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_female4.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070893,AMPLICON,302,51449324,PRJNA894555,SAMN31494250,Viral,18215223,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051240,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.M3.Veh,lung homogenate,P03,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_1.hamster_male3.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070894,AMPLICON,302,81668954,PRJNA894555,SAMN31494267,Viral,28773638,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051239,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F3.Veh,lung homogenate,P20,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_female3.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070895,AMPLICON,302,82165442,PRJNA894555,SAMN31494266,Viral,28894212,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051238,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F2.Veh,lung homogenate,P19,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_female2.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070896,AMPLICON,302,83168384,PRJNA894555,SAMN31494265,Viral,29130930,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051237,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F1.Veh,lung homogenate,P18,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_female1.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070897,AMPLICON,302,133825260,PRJNA894555,SAMN31494264,Viral,46958752,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051236,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M5.Veh,lung homogenate,P17,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_male5.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070898,AMPLICON,302,149618954,PRJNA894555,SAMN31494263,Viral,52584387,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051235,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M4.Veh,lung homogenate,P16,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_male4.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070899,AMPLICON,302,119337716,PRJNA894555,SAMN31494262,Viral,41716650,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051234,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M3.Veh,lung homogenate,P15,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_male3.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070900,AMPLICON,302,53213608,PRJNA894555,SAMN31494261,Viral,18821304,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051233,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M2.Veh,lung homogenate,P14,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_male2.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070901,AMPLICON,302,350011054,PRJNA894555,SAMN31494260,Viral,124198249,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051232,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.M1.Veh,lung homogenate,P13,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_1.hamster_male1.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
SRR22070902,AMPLICON,302,136908378,PRJNA894555,SAMN31494259,Viral,48241639,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051231,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.F3.P250,lung homogenate,P12,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_2.hamster_female3.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070903,AMPLICON,302,34282134,PRJNA894555,SAMN31494258,Viral,11997488,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051230,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.F2.P250,lung homogenate,P11,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_2.hamster_female2.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070904,AMPLICON,302,75897130,PRJNA894555,SAMN31494249,Viral,26852002,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051229,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.M2.Veh,lung homogenate,P02,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_1.hamster_male2.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070905,AMPLICON,302,17463452,PRJNA894555,SAMN31494248,Viral,6280657,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051228,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.M1.Veh,lung homogenate,P01,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_1.hamster_male1.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22054565,AMPLICON,302,233552304,PRJNA894555,SAMN31465364,Viral,72517541,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18035624,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F_2_1-1_D3,ferret nasal lavage,F_2_1-1_D3,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-10-26T00:00:00Z,2022-10-26T16:02:00Z,1,Ferret.Paxlovid_study_2.Group_1.Ferret_#1.Day_3,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
